Recording	Participant	Timeline	TOI	Interval	Media	AOI	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
8_Emil_Berent	Emil_Berent	Timeline1	chilli	1	chili	ingredients		4463	406	140	907	11	27991	140	picture	picture	2,78863	4463	406	140	907	11	27991	140	2,78863	4677	4677	4677	4677	1	27991	4677	4760	4760	4760	4760	1	27908	4760	0			0			10	27908	32668	436,19													
8_Emil_Berent	Emil_Berent	Timeline1	chilli	1	chili	picture		4446	222	77	520	20	847	453	picture	picture	2,7255	4197	221	77	520	19	847	453	2,72469	4882	1627	643	2757	3	847	643	5116	1705	703	2860	3	787	703	0			0			16	787	1491	213,3													
8_Emil_Berent	Emil_Berent	Timeline1	chilli	1	chili	preparation_text		21180	221	63	460	96	337	450	picture	picture	2,69072	21180	221	63	460	96	337	450	2,69072	23910	7970	450	22917	3	337	450	23980	7993	477	22940	3	311	477	0			0			89	311	787	80,98													
8_Emil_Berent	Emil_Berent	Timeline1	chilli	1	chili	preparation_time		187	187	187	187	1	32698	187	picture	picture	2,74505	187	187	187	187	1	32698	187	2,74505	187	187	187	187	1	32698	187	217	217	217	217	1	32668	217	0			0			0	32668	32884	110,63													
8_Emil_Berent	Emil_Berent	Timeline1	chilli	1	chili	rating		143	143	143	143	1	27764	143	picture	picture	2,70948	143	143	143	143	1	27764	143	2,70948	143	143	143	143	1	27764	143	153	153	153	153	1	27754	153	0			0			0		27908														
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	calories		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	duration		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	easiness		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	ingredients		7830	392	123	817	20	3448	263	preparation_text	preparation_text	2,74281	7830	392	123	817	20	3448	263	2,74281	8183	4092	1737	6447	2	3448	6447	8290	4145	1787	6503	2	3391	6503	0			0			18	3391	9895	207,32													
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	picture		3623	259	83	917	14	874	147	preparation_text	preparation_text	2,69947	3477	267	83	917	13	1068	167	2,68575	4020	2010	1807	2213	2	874	2213	4080	2040	1867	2213	2	874	2213	0			0			12	9895	3088	294,48													
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	preparation_text		18772	235	97	593	80	13771	113	preparation_text	preparation_text	2,68952	18600	235	97	593	79	13771	113	2,69036	21279	21279	21279	21279	1	13771	21279	21289	21289	21289	21289	1	13761	21289	0			0			73																
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	preparation_time		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	glasnudeln	1	glasnudel	rating		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	calories		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	duration		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	easiness		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	ingredients		9665	322	92	840	30	2602	290	ingredients	ingredients	2,63068	9573	330	110	840	29	2602	290	2,63074	10302	5151	92	10210	2	2602	10210	10372	5186	145	10227	2	2585	10227	0			0			27	34855	12812	330,71													
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	picture		4348	290	117	693	15	0	145	ingredients	ingredients	2,5728	4203	300	117	693	14	1868	350	2,5705	4688	938	145	2307	5	0	145	4795	959	145	2313	5	0	145	0			0			10	1818	145	247,09													
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	preparation_text		14647	229	73	523	64	492	283	ingredients	ingredients	2,63483	14397	229	73	523	63	492	283	2,63531	17010	5670	1103	14407	3	492	1103	17123	5708	1120	14460	3	475	1120	0			0			53	475	1595	52,06													
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	preparation_time		453	151	130	170	3	172	153	ingredients	ingredients	2,57506	453	151	130	170	3	172	153	2,57506	473	237	170	303	2	172	303	610	305	280	330	2	145	330	0			0			1	145	475	159,08													
8_Emil_Berent	Emil_Berent	Timeline1	gratine	1	gratin	rating		900	225	167	270	4	30788	270	ingredients	ingredients	2,46239	900	225	167	270	4	30788	270	2,46239	953	477	167	787	2	30788	787	1033	517	207	827	2	30748	827	0			0			2	30748	31575	156,26													
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	calories		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	duration		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	easiness		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	ingredients		5903	492	103	1353	12	2252	150	picture	picture	2,67606	5903	492	103	1353	12	2252	150	2,67606	6153	3077	823	5330	2	2252	823	6313	3157	873	5440	2	2202	873	0			0			10	2202	9926	267,44													
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	picture		3047	234	47	557	13	292	133	picture	picture	2,62818	3000	250	133	557	12	292	133	2,62888	3421	1140	324	1910	3	292	1910	3561	1187	377	1957	3	246	1957	0			0			9	246	2202	209,84													
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	preparation_text		15083	232	60	997	65	12633	427	picture	picture	2,671	15083	232	60	997	65	12633	427	2,671	17287	8643	1717	15570	2	12633	15570	17360	8680	1770	15590	2	12613	15590	0			0			58	31149	28203	219,66													
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	preparation_time		2360	393	163	737	6	10056	737	picture	picture	2,67359	2360	393	163	737	6	10056	737	2,67359	2483	2483	2483	2483	1	10056	2483	2513	2513	2513	2513	1	10026	2513	0			0			5	10026		57,15													
8_Emil_Berent	Emil_Berent	Timeline1	hack	1	nudelhack	rating		2557	1278	287	2270	2	28266	287	picture	picture	2,73949	2557	1278	287	2270	2	28266	287	2,73949	2557	1278	287	2270	2	28266	287	2663	1332	350	2313	2	28203	350	0			0			0	28203	28553	310,07													
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	calories		0				0			preparation_time			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	duration		0				0			preparation_time			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	easiness		0				0			preparation_time			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	ingredients		9127	351	113	1087	26	3737	283	preparation_time		2,76594	9127	351	113	1087	26	3737	283	2,76594	10033	5017	4017	6017	2	3737	4017	10167	5083	4073	6093	2	3680	4073	0			0			21	3680	32617	320,21													
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	picture		3790	292	160	437	13	617	160	preparation_time		2,72715	3790	292	160	437	13	617	160	2,72715	4120	1373	863	2123	3	617	2123	4300	1433	883	2210	3	530	2210	0			0			10	530	2740	315,05													
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	preparation_text		14937	216	117	443	69	2793	150	preparation_time		2,60875	14937	216	117	443	69	2793	150	2,60875	17087	5696	123	16077	3	2793	887	17180	5727	137	16103	3	2740	940	0			0			64	2740	3680	275,18													
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	preparation_time		1273	255	147	347	5	33247	147	preparation_time		2,78051	1273	255	147	347	5	33247	147	2,78051	1387	1387	1387	1387	1	33247	1387	1407	1407	1407	1407	1	33227	1407	0			0			4	33227		50,14													
8_Emil_Berent	Emil_Berent	Timeline1	hawai	1	hawaii	rating		270	135	117	153	2	25020	153	preparation_time		2,64009	270	135	117	153	2	25020	153	2,64009	297	297	297	297	1	25020	297	323	323	323	323	1	24994	323	0			0			1	24994	25317	94,13													
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	calories		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	duration		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	easiness		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	ingredients		1070	268	133	540	4	2497	197	picture	picture	2,72285	1070	268	133	540	4	2497	197	2,72285	1150	1150	1150	1150	1	2497	1150	1213	1213	1213	1213	1	2434	1213	0			0			3	2434	3647	227,69													
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	picture		5119	213	103	593	24	3714	297	picture	picture	2,66858	4987	217	103	593	23	3714	297	2,66775	5809	2905	1593	4216	2	3714	1593	5943	2971	1660	4283	2	3647	1660	0			0			22	3647	5307	269,75													
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	preparation_text		23063	243	70	1297	95	1894	157	picture	picture	2,65749	23063	243	70	1297	95	1894	157	2,65749	25610	12805	540	25070	2	1894	540	25683	12842	590	25093	2	1844	590	0			0			89	1844	2434	256,4													
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	preparation_time		1380	197	117	320	7	297	117	picture	picture	2,68681	1380	197	117	320	7	297	117	2,68681	1547	1547	1547	1547	1	297	1547	1560	1560	1560	1560	1	284	1560	0			0			6	284	1844	34,77													
8_Emil_Berent	Emil_Berent	Timeline1	indi_curry	1	curry	rating		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	calories		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	duration		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	easiness		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	ingredients		787	197	183	223	4	1406	187	preparation_text		2,83076	787	197	183	223	4	1406	187	2,83076	837	837	837	837	1	1406	837	903	903	903	903	1	1340	903	0			0			3	1340	2243	299,07													
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	picture		993	199	170	260	5	0	260	preparation_text		2,77592	733	183	170	200	4	506	180	2,80808	1093	547	260	833	2	0	260	1150	575	260	890	2	0	260	0			0			3	450	260	268,89													
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	preparation_text		28970	237	77	743	122	2736	223	preparation_text		2,69588	28970	237	77	743	122	2736	223	2,69588	32257	32257	32257	32257	1	2736	32257	32284	32284	32284	32284	1	2710	32284	0			0			111	2710		108,67													
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	preparation_time		367	367	367	367	1	2343	367	preparation_text		2,77602	367	367	367	367	1	2343	367	2,77602	367	367	367	367	1	2343	367	467	467	467	467	1	2243	467	0			0			0	2243	2710	200,13													
8_Emil_Berent	Emil_Berent	Timeline1	schweinebraten	1	braten	rating		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	calories	Space	0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	duration	Space	0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	easiness	Space	0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	ingredients	Space	6417	306	127	1200	21	1603	210	preparation_text	preparation_text	2,74572	6417	306	127	1200	21	1603	210	2,74572	6810	2270	427	5897	3	1603	487	7037	2346	507	5987	3	1546	543	0			0			18	1546	22936	306,41													
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	picture	Space	933	233	143	330	4	289	143	preparation_text	preparation_text	2,74599	933	233	143	330	4	289	143	2,74599	957	319	143	483	3	289	143	1083	361	187	517	3	246	187	0			0			1	246	433	208,87													
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	preparation_text	Space	21450	298	77	2894	72	479	140	preparation_text	preparation_text	2,7203	18557	261	77	2080	71	479	140	2,68423	23624	5906	1067	14670	4	479	1067	23747	5937	1113	14710	4	433	1113	0			0			65	433	1546	307,5													
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	preparation_time	Space	0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	semmeln	1	semmel	rating	Space	1423	285	187	517	5	23463	187	preparation_text	preparation_text	2,66379	1423	285	187	517	5	23463	187	2,66379	1513	1513	1513	1513	1	23463	1513	1580	1580	1580	1580	1	23396	1580	0			0			4		24976														
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	calories		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	duration		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	easiness		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	ingredients		3240	405	177	780	8	2382	177	picture	picture	2,61294	3240	405	177	780	8	2382	177	2,61294	3397	3397	3397	3397	1	2382	3397	3460	3460	3460	3460	1	2318	3460	0			0			7	2318	5778	304,52													
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	picture		4148	346	110	1253	12	305	220	picture	picture	2,55668	3813	347	110	1253	11	305	220	2,55338	4471	2236	2013	2458	2	305	2013	4538	2269	2063	2475	2	255	2063	0			0			10	255	2318	241,61													
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	preparation_text		23137	234	63	847	99	5858	140	picture	picture	2,63144	23137	234	63	847	99	5858	140	2,63144	26593	26593	26593	26593	1	5858	26593	26673	26673	26673	26673	1	5778	26673	0			0			84	5778		178,72													
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	preparation_time		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	spaghettis	1	spaghetti	rating		0				0			picture	picture		0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	calories	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	duration	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	duration	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	duration	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	duration	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	duration	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
8_Emil_Berent	Emil_Berent	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	duration	Space	0				0			picture			0				0				0				0			0				0			0			0			0																
